case_id,label,n_users,n_interactions,n_comments,n_reposts,duration_h,d95_h,peak_24h,first_24h_share,comment_share,max_user_share,max_gap_h,n_active_windows,truncated,passes_filter,quality_score
3f179adcf085ad826664f922021fade4,fake,14,13,13,0,78.7,78.7,11,0.846,1.000,0.077,72.8,2,no,no,0.000
4059a550625b455037e2517abb3aa7c6,fake,34,34,21,13,36.0,22.3,33,0.971,0.618,0.059,13.7,2,no,no,0.000
41507ec732e29e0b2de2fb76d2c0cd71,fake,5,4,4,0,3.0,3.0,4,1.000,1.000,0.250,1.7,1,no,no,0.000
43176dfd62f56da5693d2113a70e38a3,fake,8,7,7,0,16.6,16.6,7,1.000,1.000,0.143,15.7,1,no,no,0.000
433907edf0b59d90043543e9b79ae085,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
43429eb33aa3869f232c57afd20f4d5f,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
434cd86395654f3eb14334d1c75af262,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
43a1fc88a9d01169279d5da5197c45d4,fake,17,17,13,4,16.4,16.4,17,1.000,0.765,0.118,5.1,1,no,no,0.000
43cfe53828bb9d499e150438326a7901,fake,2,1,0,1,0.7,0.7,1,1.000,0.000,1.000,0.0,1,no,no,0.000
44654756896437de55b8ca2ab5a5df07,fake,117,127,81,46,69.5,42.0,64,0.504,0.638,0.024,26.4,3,no,no,0.000
4574a7d606a5be31a8ca91ecde9546e0,fake,24,26,26,0,28.6,7.2,25,0.962,1.000,0.115,21.4,2,no,no,0.000
45fe0aaa3bf850e5295a344d259aff77,fake,64,68,32,36,2175.0,10.9,66,0.971,0.471,0.029,1635.8,3,no,no,0.000
460b078edd44280dc2535535add5d2fa,fake,5,4,2,2,1.9,1.9,4,1.000,0.500,0.250,1.3,1,no,no,0.000
46d83f5f165a2095a736b084455009e2,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
4753d8bbee79a16d166f9228236cee5e,fake,26,25,18,7,14.5,7.9,25,1.000,0.720,0.040,6.6,1,no,no,0.000
47b0f1a7066dc9e71ce71f952ed98624,fake,38,40,35,5,12.9,9.4,40,1.000,0.875,0.050,6.2,1,no,no,0.000
4b796418cad9ae13f4cc039390b85d90,fake,10,9,1,8,28.6,28.6,8,0.889,0.111,0.111,20.4,2,no,no,0.000
4c10144f0f5303bb7991b8d956b91056,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
4c786fbf3b0d54b8888dd51f0cb988e6,fake,62,74,32,42,47.4,12.4,73,0.986,0.432,0.068,28.0,2,no,no,0.000
4da491ad61783ce67e59f2b34ac8996d,fake,15,15,14,1,276.2,276.2,10,0.667,0.933,0.133,137.3,4,no,no,0.000
4e1bfd7b4eaa9fd5a00370c8a0cb5d7b,fake,45,73,41,32,51.7,19.3,70,0.959,0.562,0.260,31.0,2,no,no,0.000
5062eddaf1c2588f582c94e7b68e597b,fake,2,1,1,0,0.1,0.1,1,1.000,1.000,1.000,0.0,1,no,no,0.000
51f6c9e8f1adc2cd9c7126d71f3aa978,fake,11,10,10,0,143.1,143.1,7,0.700,1.000,0.100,110.7,3,no,no,0.000
528aab2e9a7a31de801513d18739206c,fake,9,9,6,3,94.5,94.5,7,0.778,0.667,0.222,66.6,3,no,no,0.000
5343c481f3b9a723bad399614ce730f6,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
54bad0d508788e521c13024153b6273e,fake,33,33,3,30,22.6,22.3,33,1.000,0.091,0.030,3.1,1,no,no,0.000
559119d8dc5ffbd23a79964015c33cb5,fake,4,3,1,2,1.8,1.8,3,1.000,0.333,0.333,1.6,1,no,no,0.000
55c90f2a89a8ffcf44384b4b66daa1ad,fake,2,1,1,0,13.6,13.6,1,1.000,1.000,1.000,0.0,1,no,no,0.000
569e8f67ec0f94275666352472119e6d,fake,44,48,33,15,1150.8,15.4,47,0.979,0.688,0.042,1134.0,2,no,no,0.000
58b3220bbcca2d4b98b0437b0deadd91,fake,31,30,24,6,17.3,16.7,30,1.000,0.800,0.033,6.3,1,no,no,0.000
5942ebbe9bcd85f06fc47c601336dd5d,fake,28,39,19,20,229.4,98.3,33,0.846,0.487,0.103,131.1,6,no,no,0.000
59fd0c6dd6c870ec15de01c81716073e,fake,4,3,3,0,14.4,14.4,3,1.000,1.000,0.333,13.7,1,no,no,0.000
59ffc06a12215c0631183143027ee1e4,fake,20,19,16,3,28.1,28.1,14,0.737,0.842,0.053,12.6,2,no,no,0.000
5b772bd1eeb2ec7c021180758cb6c9a0,fake,2,27,10,17,1013.0,1013.0,15,0.556,0.370,0.963,669.8,5,no,no,0.000
5bdc8caedccda809be8ba17d4e5fc984,fake,5,4,3,1,72.1,72.1,3,0.750,0.750,0.250,70.5,2,no,no,0.000
5cd2e0892c8bfe9496fb2ab4e11adaf9,fake,12,11,10,1,7.5,7.5,11,1.000,0.909,0.091,2.1,1,no,no,0.000
5d1f65867b6704e15cd2d4bcd614c914,fake,4,3,1,2,13.5,13.5,3,1.000,0.333,0.333,8.1,1,no,no,0.000
5d2647c5ad49d8150c5345f0c02fe7d4,fake,1,1,1,0,0.1,0.1,1,1.000,1.000,1.000,0.0,1,no,no,0.000
5d79f489915664c1f3b7b5314aeb89c4,fake,3,2,1,1,1.6,1.6,2,1.000,0.500,0.500,1.1,1,no,no,0.000
5ddff49985461e32ad3abccc477d1244,fake,15,16,12,4,30.5,30.5,14,0.875,0.750,0.125,9.8,2,no,no,0.000
5ea696e5fab967fd2bb0846719d04bdd,fake,11,10,9,1,5.1,5.1,10,1.000,0.900,0.100,1.2,1,no,no,0.000
5ef836ff8ad594231669f67f10779e58,fake,4,3,2,1,290.6,290.6,1,0.000,0.667,0.333,184.8,3,no,no,0.000
6122f5a541ce1bda6c8324aa72052a71,fake,19,21,19,2,8.6,7.6,21,1.000,0.905,0.143,2.1,1,no,no,0.000
6214c744b2221303a1efa8654b7875e2,fake,2,1,1,0,0.1,0.1,1,1.000,1.000,1.000,0.0,1,no,no,0.000
6346cce4608b3f9b8b0002e65c706915,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
6513569744c0df517351585aba2aa83b,fake,9,8,7,1,4.8,4.8,8,1.000,0.875,0.125,3.6,1,no,no,0.000
6528b2eaaba2b00c6daf55b2212f95e8,fake,75,76,71,5,142.6,20.9,75,0.987,0.934,0.026,119.8,2,no,no,0.000
652ff7fbd46f6ea364c4260e633ec7ab,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
6667dcf5142be6c7e8815166cc4f25ec,fake,13,13,9,4,5.9,5.9,13,1.000,0.692,0.154,2.8,1,no,no,0.000
66e831a0b4a85743b2fe2422aa3ea862,fake,1181,1247,859,388,525.8,4.8,1238,0.993,0.689,0.002,243.3,6,yes,no,0.000
676ed466d377383350391fcf62e77a70,fake,7,6,5,1,4.8,4.8,6,1.000,0.833,0.167,2.4,1,no,no,0.000
676f52649722644c1f0131254decdc9f,fake,12,11,9,2,9.3,9.3,11,1.000,0.818,0.091,4.4,1,no,no,0.000
67703d7e24d95005e1ea72950a6435f6,fake,2,3,2,1,194.9,194.9,2,0.000,0.667,0.667,175.1,2,no,no,0.000
6a22fae42cb3893217dc88d293056c09,fake,20,19,19,0,366.3,366.3,12,0.632,1.000,0.053,109.2,8,no,no,0.000
6a5e1ca5dd62be87f532aa0ae598b46b,fake,18,18,18,0,11.9,11.9,18,1.000,1.000,0.111,2.4,1,no,no,0.000
6bc9b412a7cbd4aef22fa738fff29c55,fake,2,1,1,0,1.2,1.2,1,1.000,1.000,1.000,0.0,1,no,no,0.000
6bd9aae7ea3f635e4fd85483a61508c7,fake,6,5,3,2,1.4,1.4,5,1.000,0.600,0.200,0.8,1,no,no,0.000
6c900d3b847ec4f933069c6a8a535bb4,fake,33,36,25,11,44.0,24.0,35,0.972,0.694,0.056,20.0,2,no,no,0.000
6d7a77bdba2b8ca78362b9a620f2c198,fake,17,18,17,1,7.9,7.9,18,1.000,0.944,0.111,2.2,1,no,no,0.000
6dd6821f37767930282562d8fbe7ba3e,fake,2,1,1,0,3.6,3.6,1,1.000,1.000,1.000,0.0,1,no,no,0.000
6df6c542f3b341d80bdfd8fbd4bcf547,fake,387,408,144,264,72.4,30.1,350,0.860,0.353,0.012,11.1,4,no,no,0.000
6f6e98fa2f7ab7b70263e1aa12e332b3,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
7096cb831fa300d13b7a75018526c19d,fake,3,2,2,0,0.6,0.6,2,1.000,1.000,0.500,0.5,1,no,no,0.000
71238a96afcf82e275f6019288a9e58f,fake,164,167,0,167,8.9,7.4,167,1.000,0.000,0.012,0.6,1,no,no,0.000
7175fcbd8e3f44959ecd6a2d574dd6b2,fake,12,11,5,6,9.3,9.3,11,1.000,0.455,0.091,4.5,1,no,no,0.000
71964e1c3c5a32ee79fc6bf243d0168b,fake,2,1,1,0,0.2,0.2,1,1.000,1.000,1.000,0.0,1,no,no,0.000
7315e3b4cf5d93a7085e9eada087f800,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
73881857dff96bf90403dfdf417b31a3,fake,26,29,17,12,20.4,19.4,29,1.000,0.586,0.172,11.8,1,no,no,0.000
75b294b2dc204e6db1e404b2a494c159,fake,3,2,1,1,123.2,123.2,1,0.000,0.500,0.500,119.7,2,no,no,0.000
75f701026763ddabd14494d25fe9e0a7,fake,2,1,0,1,0.0,0.0,1,1.000,0.000,1.000,0.0,1,no,no,0.000
768dae4fd61d3e2d6900fa43816f4cd7,fake,96,108,65,43,111.9,71.8,49,0.333,0.602,0.019,21.4,5,no,no,0.000
76992f0a975db38babcacc7b57be09b5,fake,44,48,47,1,300.6,102.6,29,0.604,0.979,0.062,152.5,6,no,no,0.000
76aa1c9b10cdd3d22a9fb8b90314040c,fake,3,2,1,1,3.6,3.6,2,1.000,0.500,0.500,3.5,1,no,no,0.000
76fa08b4a188e981c6e1ed7cc16667c5,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
778088c1c46b351221618413500e0c82,fake,5,4,4,0,34.5,34.5,2,0.500,1.000,0.250,30.9,2,no,no,0.000
7abd7109421910c800a336dedd019617,fake,18,19,16,3,12.5,12.5,19,1.000,0.842,0.105,5.5,1,no,no,0.000
7ba39a7cb81e5cab49a0ec309825d608,fake,13,13,13,0,54.7,54.7,10,0.769,1.000,0.154,25.9,3,no,no,0.000
7c89e0e174e4aae7ecbe23ccc27376ae,fake,2,1,1,0,11.2,11.2,1,1.000,1.000,1.000,0.0,1,no,no,0.000
7cec4344e2e5a24100a0203040c77472,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
7dd1d4f129d2bab9fbf73ea20e7e1ef5,fake,131,136,80,56,55.1,11.4,132,0.971,0.588,0.015,21.8,3,no,no,0.000
7e494b161917dd2efa0b5756cc5f99f6,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
7e97de2088c6ad58a3414e5ff67d1a78,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
7ec6255f5700c131a3cc2ba9d4d1daf5,fake,10,11,10,1,1311.0,1311.0,9,0.818,0.909,0.182,1295.2,2,no,no,0.000
7f63b1a8e534cefe7a7d88d530f31838,fake,1,1,1,0,1.0,1.0,1,1.000,1.000,1.000,0.0,1,no,no,0.000
8001362b06d77963eec4bab376acb777,fake,5,5,5,0,131.0,131.0,4,0.800,1.000,0.400,108.8,2,no,no,0.000
80b39b96da238e701801f49dae26575f,fake,193,205,0,205,2000.3,160.4,106,0.517,0.000,0.020,1727.2,9,no,no,0.000
811ffb87a4ff02bb0fdf7b27070a0add,fake,14,14,8,6,10.4,10.4,14,1.000,0.571,0.143,2.4,1,no,no,0.000
830d1afc03c2ade2a7488b8a96ae5c63,fake,10,9,8,1,20.2,20.2,9,1.000,0.889,0.111,11.7,1,no,no,0.000
835e50b0f5e2d5d22ccd40f8ca387d7a,fake,12,11,10,1,0.8,0.8,11,1.000,0.909,0.091,0.2,1,no,no,0.000
847c89bd4aaf4294d0ad0f40652160ad,fake,14,18,13,5,17.4,17.4,18,1.000,0.722,0.111,16.1,1,no,no,0.000
84b33dc07cb21324eb970bd86187eba5,fake,10,10,5,5,62.0,62.0,9,0.900,0.500,0.100,54.3,2,no,no,0.000
8526b9eb5afa55e554c541092080c80c,fake,3,2,2,0,0.3,0.3,2,1.000,1.000,0.500,0.2,1,no,no,0.000
867e1c0014b905fab6400182345671a7,fake,6,5,5,0,2.8,2.8,5,1.000,1.000,0.200,1.9,1,no,no,0.000
872f6515f1b09bf0f95ce4d67c8cf279,fake,8,8,6,2,2.6,2.6,8,1.000,0.750,0.250,1.7,1,no,no,0.000
88196f1e76796b8548724e2da7558a42,fake,22,23,9,14,22.4,21.2,23,1.000,0.391,0.087,11.5,1,no,no,0.000
88cbea562ded2a8527f4055d143b8236,fake,2,1,1,0,0.6,0.6,1,1.000,1.000,1.000,0.0,1,no,no,0.000
8adaede76bc429686bc34a032006ac7d,fake,13,12,9,3,22.5,22.5,12,1.000,0.750,0.083,10.5,1,no,no,0.000
8b1699f170f2b9d1e3215b3806bca8f5,fake,8,7,7,0,4.2,4.2,7,1.000,1.000,0.143,2.5,1,no,no,0.000
8b22957cb229a74a5418eec6a0a34171,fake,8,9,4,5,23.4,23.4,9,1.000,0.444,0.222,8.8,1,no,no,0.000
8bcbac42fde4567abe70d24b363c3285,fake,50,51,39,12,2642.7,801.5,23,0.451,0.765,0.039,1829.5,14,no,no,0.000
8cd5d4ad629b947f1045fea7797fa03b,fake,2,1,1,0,42.0,42.0,1,0.000,1.000,1.000,0.0,1,no,no,0.000
8d3f3928d2cc56e713d7e63576abf7e9,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
8d8262007501bb0fd4e9552e295e3551,fake,4,4,3,1,1.2,1.2,4,1.000,0.750,0.500,1.0,1,no,no,0.000
8e3257de1f8e9d3808a5ae2c7c9dbfe6,fake,10941,11844,802,11042,2193.6,49.3,10259,0.866,0.068,0.001,160.4,47,yes,no,0.000
8e56a4429f74e7a50105f872dc1e4380,fake,8,11,7,4,25.4,25.4,10,0.909,0.636,0.364,15.8,2,no,no,0.000
8ee33c220386aeab5181379c27c34df8,fake,5,4,1,3,9.0,9.0,4,1.000,0.250,0.250,3.5,1,no,no,0.000
8fb0a17a4e20ae2b5e527af0d31c333c,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
9085c4c7ec090823fd44b431251fec7b,fake,86,90,30,60,17.0,3.0,90,1.000,0.333,0.022,10.4,1,no,no,0.000
90d65fd46170af68778a73852b163af8,fake,2,1,1,0,1.1,1.1,1,1.000,1.000,1.000,0.0,1,no,no,0.000
90d91e7b8f4c6a4eb3e8ce2d70d0333c,fake,3,2,2,0,0.2,0.2,2,1.000,1.000,0.500,0.2,1,no,no,0.000
910e939741c475fc921b3051320c7b24,fake,18,20,8,12,22.5,22.5,20,1.000,0.400,0.100,16.0,1,no,no,0.000
913fa00ed43eca6ab63c383dfb69b05a,fake,7,6,5,1,0.4,0.4,6,1.000,0.833,0.167,0.1,1,no,no,0.000
91bf7a5e1bd92f46aecefb4668799be4,fake,10,10,8,2,214.1,214.1,5,0.600,0.800,0.200,140.0,4,no,no,0.000
92e8d45c5547d86fd672adcddab7c843,fake,5,4,2,2,896.0,896.0,3,0.750,0.500,0.250,893.7,2,no,no,0.000
953246aac3dcdaa4d91bfcf7f9411ea4,fake,23,22,13,9,10.8,6.4,22,1.000,0.591,0.045,4.4,1,no,no,0.000
9738c962e06e8b04043946809f2b3256,fake,2,1,0,1,0.7,0.7,1,1.000,0.000,1.000,0.0,1,no,no,0.000
9948b5f9044f5322f461c474cdab10f7,fake,1083,1181,243,938,406.4,22.2,1135,0.961,0.206,0.004,223.7,8,yes,no,0.000
9ade50fe47203dc675f62b9afc797c22,fake,26,26,22,4,150.9,125.9,23,0.885,0.846,0.077,74.0,4,no,no,0.000
9ae448b56ae69241bee32bd0fc6ad0b2,fake,34,35,29,6,142.1,70.2,30,0.857,0.829,0.057,71.9,4,no,no,0.000
9b2e080cf09f2141930d31e5fc0d4af4,fake,3,4,1,3,1.5,1.5,4,1.000,0.250,0.750,1.0,1,no,no,0.000
9bb8ac2818ccda0f74f2f78dc66545f9,fake,12,11,9,2,48.0,48.0,7,0.636,0.818,0.091,20.0,3,no,no,0.000
9c80c5e16a588d488d1a733a08a24128,fake,92,102,46,56,372.5,28.2,95,0.931,0.451,0.049,305.4,4,no,no,0.000
9d1135486f86da3600d7b0cf0d838a40,fake,19,21,20,1,3.9,2.1,21,1.000,0.952,0.143,1.8,1,no,no,0.000
9d74953ec2367c582bdab6c62653152a,fake,11,10,9,1,5.5,5.5,10,1.000,0.900,0.100,3.9,1,no,no,0.000
a1094e0097b464b9ab3de1896209b81f,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
a118f567aa652878e0b7054bc17209ee,fake,525,533,0,533,74.2,4.6,530,0.994,0.000,0.004,45.0,4,no,no,0.000
a14955aee1fb058c4546c8c6405e7806,fake,24,23,20,3,2.3,2.1,23,1.000,0.870,0.043,0.4,1,no,no,0.000
a1b357addf77cd5cb4b43097f50b3fa8,fake,5,4,4,0,0.5,0.5,4,1.000,1.000,0.250,0.4,1,no,no,0.000
a2028348c3ad1e5ab1e66b0f8210b1df,fake,5,4,4,0,1.8,1.8,4,1.000,1.000,0.250,0.9,1,no,no,0.000
a257277d639ab491220683824c31c643,fake,22,23,17,6,240.6,108.4,14,0.609,0.739,0.087,132.2,6,no,no,0.000
a4451edd5854e738b117272b294a71d8,fake,45,45,10,35,15.8,8.6,45,1.000,0.222,0.022,4.8,1,no,no,0.000
a6ce2a61a27674663c3aaec7960b339e,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
a74329e7ef0672fddf0057ab5dce8982,fake,4,4,3,1,30.4,30.4,3,0.750,0.750,0.500,20.5,2,no,no,0.000
a837484947a50410c4eb725b878744fc,fake,6,5,5,0,13.6,13.6,5,1.000,1.000,0.200,7.7,1,no,no,0.000
a94b68825227a2c474a61e5e7703581d,fake,4,3,0,3,355.1,355.1,2,0.667,0.000,0.333,355.0,2,no,no,0.000
a97bc96dd82c2547cab2f4fb526d8fb7,fake,6,6,5,1,48.9,48.9,4,0.667,0.833,0.333,48.1,2,no,no,0.000
aa5aa70a65029272be78f6f8fb61f3a8,fake,31,32,20,12,6.2,5.3,32,1.000,0.625,0.062,1.2,1,no,no,0.000
ab0066ddbc2fe493fa8f2793b59021c4,fake,4,4,4,0,2.2,2.2,4,1.000,1.000,0.250,2.0,1,no,no,0.000
ac2ad9cf6d718cb967f7ec96f826d6f2,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
adb99eb5db25f553f20304404943a61d,fake,7,9,9,0,0.8,0.8,9,1.000,1.000,0.333,0.4,1,no,no,0.000
adf86268c0cfbafa39cf84003a20c073,fake,42,46,31,15,217.9,119.4,16,0.391,0.674,0.043,93.8,7,no,no,0.000
af234c09ed655bd44d8a4dbf559899fa,fake,23,25,15,10,57.0,27.1,23,0.920,0.600,0.080,29.9,3,no,no,0.000
b2478d76c292c3356bd68cc7d47564b8,fake,8,7,7,0,12.9,12.9,7,1.000,1.000,0.143,9.4,1,no,no,0.000
b2ccf1f51c848ab7e77a60eeec91e651,fake,14,14,11,3,22.3,22.3,14,1.000,0.786,0.071,9.0,1,no,no,0.000
b2da194de9f2a82ddfb073476153e33e,fake,2,2,2,0,5.4,5.4,2,1.000,1.000,0.500,4.3,1,no,no,0.000
b368a296a9f8920abb2b9e9517c99b3a,fake,19,19,14,5,134.7,134.7,18,0.947,0.737,0.105,124.8,2,no,no,0.000
b37a8fa66bbc0952c340256926aa2250,fake,3,2,2,0,1.4,1.4,2,1.000,1.000,0.500,1.4,1,no,no,0.000
b41146416d28f34c9b9902dbfef56ed3,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
b607037e429b7d4e545b507b19a0025b,fake,11,11,11,0,45.7,45.7,9,0.818,1.000,0.091,33.0,2,no,no,0.000
b6415b4a008d1754a54eeb68db1552fa,fake,2,1,1,0,4.5,4.5,1,1.000,1.000,1.000,0.0,1,no,no,0.000
b644ef75b98f41b0a7fbaa5d5a6c3e92,fake,6,8,7,1,2.2,2.2,8,1.000,0.875,0.375,1.1,1,no,no,0.000
b6a85cbc11f0d5c296dd5343360dde58,fake,5,6,6,0,18.1,18.1,6,1.000,1.000,0.333,15.5,1,no,no,0.000
b6b44d01920c685c46e431a152050851,fake,64,73,47,26,15.7,12.1,73,1.000,0.644,0.041,3.5,1,no,no,0.000
b8dd24e6072c46ae79aae36859a5f361,fake,100,104,75,29,48.9,19.9,100,0.962,0.721,0.019,12.2,3,no,no,0.000
b9134272470f6b44c3656cb124b78c28,fake,2,1,0,1,2.0,2.0,1,1.000,0.000,1.000,0.0,1,no,no,0.000
ba21937e11df678cb83139e6bcd123e2,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
ba7adafc69c2969f815ed6339e3f16dd,fake,2,1,1,0,32.4,32.4,1,0.000,1.000,1.000,0.0,1,no,no,0.000
bbc05d3a3ee32cd4bd4acdc3c82aeab1,fake,3,3,2,1,1.5,1.5,3,1.000,0.667,0.667,1.4,1,no,no,0.000
bc946e29a17673da15558fd48c8670ad,fake,16,16,14,2,44.2,44.2,15,0.938,0.875,0.125,24.6,2,no,no,0.000
bd33e32dd7be5ef64ac095422f09cf12,fake,11,12,10,2,2.8,2.8,12,1.000,0.833,0.167,1.3,1,no,no,0.000
bd6a1c27590d4484c364638fe459d43e,fake,14,13,8,5,1.0,1.0,13,1.000,0.615,0.077,0.3,1,no,no,0.000
bfd5909a39225ef7dd9c6b1c6e4bbe4e,fake,5,6,5,1,45.8,45.8,3,0.500,0.833,0.333,23.9,2,no,no,0.000
c12d2ea1d7254e0e7c3783b9165c8a37,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
c17a6bffc0adeeec0401acbfd4307a23,fake,3,3,2,1,6.3,6.3,3,1.000,0.667,0.667,6.0,1,no,no,0.000
c1f09f8fef5e347d580b3d5d5136cef0,fake,3,2,1,1,0.0,0.0,2,1.000,0.500,0.500,0.0,1,no,no,0.000
c36790e45d6a43e0811b60d76c996af7,fake,3,2,2,0,0.4,0.4,2,1.000,1.000,0.500,0.3,1,no,no,0.000
c45fcf65dd96465b6e71ebfdf6e97aff,fake,32,31,31,0,46.8,42.7,22,0.710,1.000,0.032,23.4,2,no,no,0.000
c7192a7ad4bd1fccb10f1fb5ad6de0b0,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
c752b9c4c94503806d418fbe6f40c5c0,fake,186,206,146,60,94.7,39.5,124,0.602,0.709,0.039,28.5,4,no,no,0.000
c831882a9aa9e5e8ae0088425b9e7661,fake,23,22,18,4,2194.9,723.3,14,0.636,0.818,0.045,1471.6,5,no,no,0.000
c85c4cb9bfaf157b0a26089c227c7c2a,fake,27,30,14,16,147.9,147.9,25,0.833,0.467,0.067,83.8,4,no,no,0.000
cb77000a3b3519eae996556caffdf44a,fake,23,22,20,2,1830.7,1556.5,18,0.818,0.909,0.045,1100.0,5,no,no,0.000
cbd1d59ce24eef8672460ebe8c937d97,fake,32,34,18,16,88.8,8.5,33,0.971,0.529,0.059,80.3,2,no,no,0.000
cd02df06a96c29461ce90891aca36bc1,fake,2,2,1,1,0.3,0.3,2,1.000,0.500,1.000,0.3,1,no,no,0.000
cdc961c4fa6e2e31fd6038af3523ee03,fake,7,7,2,5,22.9,22.9,7,1.000,0.286,0.286,9.3,1,no,no,0.000
ce97291d97cb70339a38f431000bd702,fake,4,3,3,0,56.1,56.1,2,0.333,1.000,0.333,54.9,2,no,no,0.000
cf631c83d81033226c6546b27d84306a,fake,18,22,12,10,23.1,18.1,22,1.000,0.545,0.091,6.6,1,no,no,0.000
cfcc18c76d90fe808965a1fff0908b10,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
d08ddac9fbb158b3dd5071614db1492e,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
d17c6bfc0da45b9c09b8f410a4d0b057,fake,104,123,57,66,94.3,54.8,104,0.846,0.463,0.024,25.6,4,no,no,0.000
d18c174427f6c54f5d61c38d59958474,fake,36,35,29,6,1415.0,1406.8,7,0.114,0.829,0.029,382.5,19,no,no,0.000
d210afbfcc1aa558e5d341be99b6d013,fake,24,23,23,0,17.9,5.6,23,1.000,1.000,0.043,12.2,1,no,no,0.000
d2a5a2b42cf743ed64862cd405fc441f,fake,2,1,0,1,9.9,9.9,1,1.000,0.000,1.000,0.0,1,no,no,0.000
d4f0821bd249acd8ea6f271b014042ae,fake,51,54,31,23,43.0,42.9,46,0.852,0.574,0.037,7.9,2,no,no,0.000
d56f5155cfdb1557fa1d387161c01ab6,fake,41,42,32,10,62.3,11.0,41,0.976,0.762,0.048,49.4,2,no,no,0.000
d58877d64a9985a0a3afc017a94bac88,fake,2,1,1,0,25.8,25.8,1,0.000,1.000,1.000,0.0,1,no,no,0.000
d5e9be82ec9f847f046a0e53ee2c0c68,fake,34,37,29,8,41.5,31.1,29,0.784,0.784,0.081,10.4,2,no,no,0.000
d5eb64d87104fc32e4f4695f83cc5443,fake,2,1,1,0,0.1,0.1,1,1.000,1.000,1.000,0.0,1,no,no,0.000
d6810235b732f4b5daffa73693d794aa,fake,10,9,1,8,34.7,34.7,8,0.889,0.111,0.111,15.9,2,no,no,0.000
d755b5901784750caef767f7d13b7453,fake,27,30,9,21,308.5,7.8,29,0.967,0.300,0.067,300.7,2,no,no,0.000
d7814922985f7b337347ffc0ff0eae56,fake,3,2,1,1,0.5,0.5,2,1.000,0.500,0.500,0.4,1,no,no,0.000
d9f5c36f5225d3e5f1fded01523edad3,fake,3,3,2,1,9.2,9.2,3,1.000,0.667,0.333,8.2,1,no,no,0.000
da24a08a924cf2267948b63b60b9ff63,fake,9,8,5,3,4.3,4.3,8,1.000,0.625,0.125,3.0,1,no,no,0.000
da2964f4cf371f77fde9394f16ca78bb,fake,14,13,11,2,75.4,75.4,12,0.923,0.846,0.077,62.9,2,no,no,0.000
db6d08f6110be4fd155466dc16910b25,fake,9,8,5,3,15.0,15.0,8,1.000,0.625,0.125,10.4,1,no,no,0.000
db8d0f260785af3a6f0aaba8bf9f3786,fake,7,6,6,0,4.3,4.3,6,1.000,1.000,0.167,3.1,1,no,no,0.000
db9ef3e6fbd6d388338ec82401b282c3,fake,127,131,87,44,72.9,15.1,130,0.992,0.664,0.015,56.6,2,no,no,0.000
ddded7d3950ac9805639fb6b7aee389e,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
de56f81406a0ae69db69d5355d28b7e0,fake,1,0,0,0,0.0,0.0,0,0.000,0.000,0.000,0.0,0,no,no,0.000
df7a09575c7c8f276ac703a2eb63e0b9,fake,8,7,3,4,46.7,46.7,6,0.857,0.429,0.143,44.2,2,no,no,0.000
